"Date","year","month","day","Pandemic_Phase","Transport_Mode","Total_Ridership","Usage_Ratio"
2020-04-21,2020,4,21,"Peak-Lockdown","Bus",15231,0.01
2020-04-21,2020,4,21,"Peak-Lockdown","LIRR",8264,0.03
2020-04-21,2020,4,21,"Peak-Lockdown","MetroNorth",9374,0.03
2020-04-21,2020,4,21,"Peak-Lockdown","StatenIslandRailway",753,0.05
2020-04-21,2020,4,21,"Peak-Lockdown","AccessARide",6613,0.23
2020-04-21,2020,4,21,"Peak-Lockdown","BridgesTunnels",356098,0.38
2020-04-22,2020,4,22,"Peak-Lockdown","Subway",458781,0.08
2020-04-22,2020,4,22,"Peak-Lockdown","Bus",16487,0.01
2020-04-22,2020,4,22,"Peak-Lockdown","LIRR",8674,0.03
2020-04-22,2020,4,22,"Peak-Lockdown","MetroNorth",9694,0.03
2020-04-22,2020,4,22,"Peak-Lockdown","StatenIslandRailway",793,0.05
2020-04-22,2020,4,22,"Peak-Lockdown","AccessARide",7496,0.26
2020-04-22,2020,4,22,"Peak-Lockdown","BridgesTunnels",398703,0.42
2020-04-23,2020,4,23,"Peak-Lockdown","Subway",453520,0.08
2020-04-23,2020,4,23,"Peak-Lockdown","Bus",15786,0.01
2020-04-23,2020,4,23,"Peak-Lockdown","LIRR",8425,0.03
2020-04-23,2020,4,23,"Peak-Lockdown","MetroNorth",9527,0.03
2020-04-23,2020,4,23,"Peak-Lockdown","StatenIslandRailway",780,0.05
2020-04-23,2020,4,23,"Peak-Lockdown","AccessARide",6969,0.24
2020-04-23,2020,4,23,"Peak-Lockdown","BridgesTunnels",386937,0.41
2020-04-24,2020,4,24,"Peak-Lockdown","Subway",443956,0.08
2020-04-24,2020,4,24,"Peak-Lockdown","Bus",14237,0.01
2020-04-24,2020,4,24,"Peak-Lockdown","LIRR",7821,0.03
2020-04-24,2020,4,24,"Peak-Lockdown","MetroNorth",9722,0.03
2020-04-24,2020,4,24,"Peak-Lockdown","StatenIslandRailway",688,0.04
2020-04-24,2020,4,24,"Peak-Lockdown","AccessARide",7040,0.24
2020-04-24,2020,4,24,"Peak-Lockdown","BridgesTunnels",386935,0.41
2020-04-25,2020,4,25,"Peak-Lockdown","Subway",295387,0.09
2020-04-25,2020,4,25,"Peak-Lockdown","Bus",8832,0.01
2020-04-25,2020,4,25,"Peak-Lockdown","LIRR",2869,0.03
2020-04-25,2020,4,25,"Peak-Lockdown","MetroNorth",4987,0.03
2020-04-25,2020,4,25,"Peak-Lockdown","StatenIslandRailway",449,0.09
2020-04-25,2020,4,25,"Peak-Lockdown","AccessARide",4719,0.28
2020-04-25,2020,4,25,"Peak-Lockdown","BridgesTunnels",350299,0.38
2020-04-26,2020,4,26,"Peak-Lockdown","Subway",218787,0.09
2020-04-26,2020,4,26,"Peak-Lockdown","Bus",5498,0.01
2020-04-26,2020,4,26,"Peak-Lockdown","LIRR",1903,0.02
2020-04-26,2020,4,26,"Peak-Lockdown","MetroNorth",3495,0.03
2020-04-26,2020,4,26,"Peak-Lockdown","StatenIslandRailway",309,0.09
2020-04-26,2020,4,26,"Peak-Lockdown","AccessARide",2506,0.13
2020-04-26,2020,4,26,"Peak-Lockdown","BridgesTunnels",231540,0.27
2020-04-27,2020,4,27,"Peak-Lockdown","Subway",462888,0.08
2020-04-27,2020,4,27,"Peak-Lockdown","Bus",15283,0.01
2020-04-27,2020,4,27,"Peak-Lockdown","LIRR",8828,0.03
2020-04-27,2020,4,27,"Peak-Lockdown","MetroNorth",10243,0.04
2020-04-27,2020,4,27,"Peak-Lockdown","StatenIslandRailway",812,0.05
2020-04-27,2020,4,27,"Peak-Lockdown","AccessARide",6922,0.24
2020-04-27,2020,4,27,"Peak-Lockdown","BridgesTunnels",384123,0.41
2020-04-28,2020,4,28,"Peak-Lockdown","Subway",489247,0.09
2020-04-28,2020,4,28,"Peak-Lockdown","Bus",16380,0.01
2020-04-28,2020,4,28,"Peak-Lockdown","LIRR",9167,0.03
2020-04-28,2020,4,28,"Peak-Lockdown","MetroNorth",10531,0.04
2020-04-28,2020,4,28,"Peak-Lockdown","StatenIslandRailway",826,0.05
2020-04-28,2020,4,28,"Peak-Lockdown","AccessARide",7542,0.26
2020-04-28,2020,4,28,"Peak-Lockdown","BridgesTunnels",436346,0.46
2020-04-29,2020,4,29,"Peak-Lockdown","Subway",477799,0.09
2020-04-29,2020,4,29,"Peak-Lockdown","Bus",15406,0.01
2020-04-29,2020,4,29,"Peak-Lockdown","LIRR",9100,0.03
2020-04-29,2020,4,29,"Peak-Lockdown","MetroNorth",10165,0.04
2020-04-29,2020,4,29,"Peak-Lockdown","StatenIslandRailway",790,0.05
2020-04-29,2020,4,29,"Peak-Lockdown","AccessARide",7844,0.27
2020-04-29,2020,4,29,"Peak-Lockdown","BridgesTunnels",410502,0.44
2020-04-30,2020,4,30,"Peak-Lockdown","Subway",465869,0.08
2020-04-30,2020,4,30,"Peak-Lockdown","Bus",14062,0.01
2020-04-30,2020,4,30,"Peak-Lockdown","LIRR",9335,0.03
2020-04-30,2020,4,30,"Peak-Lockdown","MetroNorth",9971,0.03
2020-04-30,2020,4,30,"Peak-Lockdown","StatenIslandRailway",764,0.05
2020-04-30,2020,4,30,"Peak-Lockdown","AccessARide",7253,0.25
2020-04-30,2020,4,30,"Peak-Lockdown","BridgesTunnels",405168,0.43
2020-05-01,2020,5,1,"Peak-Lockdown","Subway",494549,0.09
2020-05-01,2020,5,1,"Peak-Lockdown","Bus",14893,0.01
2020-05-01,2020,5,1,"Peak-Lockdown","LIRR",6200,0.02
2020-05-01,2020,5,1,"Peak-Lockdown","MetroNorth",9206,0.03
2020-05-01,2020,5,1,"Peak-Lockdown","StatenIslandRailway",763,0.04
2020-05-01,2020,5,1,"Peak-Lockdown","AccessARide",8332,0.28
2020-05-01,2020,5,1,"Peak-Lockdown","BridgesTunnels",445621,0.46
2020-05-02,2020,5,2,"Peak-Lockdown","Subway",325865,0.1
2020-05-02,2020,5,2,"Peak-Lockdown","Bus",8912,0.01
2020-05-02,2020,5,2,"Peak-Lockdown","LIRR",3959,0.03
2020-05-02,2020,5,2,"Peak-Lockdown","MetroNorth",5908,0.04
2020-05-02,2020,5,2,"Peak-Lockdown","StatenIslandRailway",489,0.1
2020-05-02,2020,5,2,"Peak-Lockdown","AccessARide",5493,0.32
2020-05-02,2020,5,2,"Peak-Lockdown","BridgesTunnels",401938,0.42
2020-05-03,2020,5,3,"Peak-Lockdown","Subway",258865,0.11
2020-05-03,2020,5,3,"Peak-Lockdown","Bus",6404,0.01
2020-05-03,2020,5,3,"Peak-Lockdown","LIRR",3314,0.03
2020-05-03,2020,5,3,"Peak-Lockdown","MetroNorth",4839,0.05
2020-05-03,2020,5,3,"Peak-Lockdown","StatenIslandRailway",334,0.09
2020-05-03,2020,5,3,"Peak-Lockdown","AccessARide",3263,0.19
2020-05-03,2020,5,3,"Peak-Lockdown","BridgesTunnels",353314,0.41
2020-05-04,2020,5,4,"Peak-Lockdown","Subway",511866,0.09
2020-05-04,2020,5,4,"Peak-Lockdown","Bus",16315,0.01
2020-05-04,2020,5,4,"Peak-Lockdown","LIRR",11158,0.03
2020-05-04,2020,5,4,"Peak-Lockdown","MetroNorth",10764,0.04
2020-05-04,2020,5,4,"Peak-Lockdown","StatenIslandRailway",897,0.05
2020-05-04,2020,5,4,"Peak-Lockdown","AccessARide",8287,0.28
2020-05-04,2020,5,4,"Peak-Lockdown","BridgesTunnels",447424,0.46
2020-05-05,2020,5,5,"Peak-Lockdown","Subway",522085,0.09
2020-05-05,2020,5,5,"Peak-Lockdown","Bus",16377,0.01
2020-05-05,2020,5,5,"Peak-Lockdown","LIRR",13265,0.04
2020-05-05,2020,5,5,"Peak-Lockdown","MetroNorth",10604,0.04
2020-05-05,2020,5,5,"Peak-Lockdown","StatenIslandRailway",894,0.05
2020-05-05,2020,5,5,"Peak-Lockdown","AccessARide",8445,0.29
2020-05-05,2020,5,5,"Peak-Lockdown","BridgesTunnels",462085,0.48
2020-05-06,2020,5,6,"Peak-Lockdown","Subway",508824,0.09
2020-05-06,2020,5,6,"Peak-Lockdown","Bus",15677,0.01
2020-05-06,2020,5,6,"Peak-Lockdown","LIRR",14489,0.05
2020-05-06,2020,5,6,"Peak-Lockdown","MetroNorth",10107,0.04
2020-05-06,2020,5,6,"Peak-Lockdown","StatenIslandRailway",822,0.05
2020-05-06,2020,5,6,"Peak-Lockdown","AccessARide",8832,0.3
2020-05-06,2020,5,6,"Peak-Lockdown","BridgesTunnels",444179,0.46
2020-05-07,2020,5,7,"Peak-Lockdown","Subway",535073,0.09
2020-05-07,2020,5,7,"Peak-Lockdown","Bus",16130,0.01
2020-05-07,2020,5,7,"Peak-Lockdown","LIRR",16139,0.05
2020-05-07,2020,5,7,"Peak-Lockdown","MetroNorth",11247,0.04
2020-05-07,2020,5,7,"Peak-Lockdown","StatenIslandRailway",930,0.05
2020-05-07,2020,5,7,"Peak-Lockdown","AccessARide",8509,0.29
2020-05-07,2020,5,7,"Peak-Lockdown","BridgesTunnels",488836,0.51
2020-05-08,2020,5,8,"Peak-Lockdown","Subway",526054,0.09
2020-05-08,2020,5,8,"Peak-Lockdown","Bus",14571,0.01
2020-05-08,2020,5,8,"Peak-Lockdown","LIRR",15714,0.05
2020-05-08,2020,5,8,"Peak-Lockdown","MetroNorth",11242,0.04
2020-05-08,2020,5,8,"Peak-Lockdown","StatenIslandRailway",811,0.05
2020-05-08,2020,5,8,"Peak-Lockdown","AccessARide",8656,0.29
2020-05-08,2020,5,8,"Peak-Lockdown","BridgesTunnels",483830,0.5
2020-05-09,2020,5,9,"Peak-Lockdown","Subway",316883,0.1
2020-05-09,2020,5,9,"Peak-Lockdown","Bus",7594,0.01
2020-05-09,2020,5,9,"Peak-Lockdown","LIRR",7651,0.06
2020-05-09,2020,5,9,"Peak-Lockdown","MetroNorth",6017,0.04
2020-05-09,2020,5,9,"Peak-Lockdown","StatenIslandRailway",489,0.1
2020-05-09,2020,5,9,"Peak-Lockdown","AccessARide",5055,0.29
2020-05-09,2020,5,9,"Peak-Lockdown","BridgesTunnels",371426,0.39
2020-05-10,2020,5,10,"Peak-Lockdown","Subway",271947,0.11
2020-05-10,2020,5,10,"Peak-Lockdown","Bus",6367,0.01
2020-05-10,2020,5,10,"Peak-Lockdown","LIRR",7990,0.08
2020-05-10,2020,5,10,"Peak-Lockdown","MetroNorth",5878,0.06
2020-05-10,2020,5,10,"Peak-Lockdown","StatenIslandRailway",406,0.12
2020-05-10,2020,5,10,"Peak-Lockdown","AccessARide",3962,0.23
2020-05-10,2020,5,10,"Peak-Lockdown","BridgesTunnels",415867,0.49
2020-05-11,2020,5,11,"Peak-Lockdown","Subway",520873,0.09
2020-05-11,2020,5,11,"Peak-Lockdown","Bus",15176,0.01
2020-05-11,2020,5,11,"Peak-Lockdown","LIRR",18349,0.06
2020-05-11,2020,5,11,"Peak-Lockdown","MetroNorth",11434,0.04
2020-05-11,2020,5,11,"Peak-Lockdown","StatenIslandRailway",829,0.05
2020-05-11,2020,5,11,"Peak-Lockdown","AccessARide",7636,0.26
2020-05-11,2020,5,11,"Peak-Lockdown","BridgesTunnels",458041,0.48
2020-05-12,2020,5,12,"Peak-Lockdown","Subway",553372,0.1
2020-05-12,2020,5,12,"Peak-Lockdown","Bus",15989,0.01
2020-05-12,2020,5,12,"Peak-Lockdown","LIRR",19018,0.06
2020-05-12,2020,5,12,"Peak-Lockdown","MetroNorth",11488,0.04
2020-05-12,2020,5,12,"Peak-Lockdown","StatenIslandRailway",914,0.05
2020-05-12,2020,5,12,"Peak-Lockdown","AccessARide",8271,0.28
2020-05-12,2020,5,12,"Peak-Lockdown","BridgesTunnels",488406,0.51
2020-05-13,2020,5,13,"Peak-Lockdown","Subway",565377,0.1
2020-05-13,2020,5,13,"Peak-Lockdown","Bus",16170,0.01
2020-05-13,2020,5,13,"Peak-Lockdown","LIRR",19356,0.06
2020-05-13,2020,5,13,"Peak-Lockdown","MetroNorth",11931,0.04
2020-05-13,2020,5,13,"Peak-Lockdown","StatenIslandRailway",956,0.05
2020-05-13,2020,5,13,"Peak-Lockdown","AccessARide",9437,0.32
2020-05-13,2020,5,13,"Peak-Lockdown","BridgesTunnels",509243,0.53
2020-05-14,2020,5,14,"Peak-Lockdown","Subway",567392,0.1
2020-05-14,2020,5,14,"Peak-Lockdown","Bus",15905,0.01
2020-05-14,2020,5,14,"Peak-Lockdown","LIRR",19310,0.06
2020-05-14,2020,5,14,"Peak-Lockdown","MetroNorth",12131,0.04
2020-05-14,2020,5,14,"Peak-Lockdown","StatenIslandRailway",923,0.05
2020-05-14,2020,5,14,"Peak-Lockdown","AccessARide",8855,0.3
2020-05-14,2020,5,14,"Peak-Lockdown","BridgesTunnels",520395,0.54
2020-05-15,2020,5,15,"Peak-Lockdown","Subway",587808,0.1
2020-05-15,2020,5,15,"Peak-Lockdown","Bus",15481,0.01
2020-05-15,2020,5,15,"Peak-Lockdown","LIRR",20092,0.06
2020-05-15,2020,5,15,"Peak-Lockdown","MetroNorth",12936,0.05
2020-05-15,2020,5,15,"Peak-Lockdown","StatenIslandRailway",976,0.06
2020-05-15,2020,5,15,"Peak-Lockdown","AccessARide",9473,0.32
2020-05-15,2020,5,15,"Peak-Lockdown","BridgesTunnels",562990,0.58
2020-05-16,2020,5,16,"Peak-Lockdown","Subway",360844,0.11
2020-05-16,2020,5,16,"Peak-Lockdown","Bus",8742,0.01
2020-05-16,2020,5,16,"Peak-Lockdown","LIRR",11075,0.09
2020-05-16,2020,5,16,"Peak-Lockdown","MetroNorth",8100,0.05
2020-05-16,2020,5,16,"Peak-Lockdown","StatenIslandRailway",485,0.1
2020-05-16,2020,5,16,"Peak-Lockdown","AccessARide",5947,0.34
2020-05-16,2020,5,16,"Peak-Lockdown","BridgesTunnels",477097,0.5
2020-05-17,2020,5,17,"Peak-Lockdown","Subway",287418,0.12
2020-05-17,2020,5,17,"Peak-Lockdown","Bus",6504,0.01
2020-05-17,2020,5,17,"Peak-Lockdown","LIRR",8793,0.09
2020-05-17,2020,5,17,"Peak-Lockdown","MetroNorth",6168,0.06
2020-05-17,2020,5,17,"Peak-Lockdown","StatenIslandRailway",337,0.1
2020-05-17,2020,5,17,"Peak-Lockdown","AccessARide",3577,0.21
2020-05-17,2020,5,17,"Peak-Lockdown","BridgesTunnels",391606,0.46
2020-05-18,2020,5,18,"Peak-Lockdown","Subway",595469,0.1
2020-05-18,2020,5,18,"Peak-Lockdown","Bus",17206,0.01
2020-05-18,2020,5,18,"Peak-Lockdown","LIRR",22113,0.07
2020-05-18,2020,5,18,"Peak-Lockdown","MetroNorth",13141,0.05
2020-05-18,2020,5,18,"Peak-Lockdown","StatenIslandRailway",1036,0.06
2020-05-18,2020,5,18,"Peak-Lockdown","AccessARide",8969,0.31
2020-05-18,2020,5,18,"Peak-Lockdown","BridgesTunnels",505314,0.53
2020-05-19,2020,5,19,"Peak-Lockdown","Subway",610884,0.11
2020-05-19,2020,5,19,"Peak-Lockdown","Bus",17296,0.01
2020-05-19,2020,5,19,"Peak-Lockdown","LIRR",21599,0.07
2020-05-19,2020,5,19,"Peak-Lockdown","MetroNorth",12777,0.04
2020-05-19,2020,5,19,"Peak-Lockdown","StatenIslandRailway",1067,0.06
2020-05-19,2020,5,19,"Peak-Lockdown","AccessARide",9290,0.32
2020-05-19,2020,5,19,"Peak-Lockdown","BridgesTunnels",524482,0.54
2020-05-20,2020,5,20,"Peak-Lockdown","Subway",623749,0.11
2020-05-20,2020,5,20,"Peak-Lockdown","Bus",17674,0.01
2020-05-20,2020,5,20,"Peak-Lockdown","LIRR",22224,0.07
2020-05-20,2020,5,20,"Peak-Lockdown","MetroNorth",12753,0.04
2020-05-20,2020,5,20,"Peak-Lockdown","StatenIslandRailway",1044,0.06
2020-05-20,2020,5,20,"Peak-Lockdown","AccessARide",10224,0.35
2020-05-20,2020,5,20,"Peak-Lockdown","BridgesTunnels",542409,0.56
2020-05-21,2020,5,21,"Peak-Lockdown","Subway",629298,0.11
2020-05-21,2020,5,21,"Peak-Lockdown","Bus",17565,0.01
2020-05-21,2020,5,21,"Peak-Lockdown","LIRR",22585,0.07
2020-05-21,2020,5,21,"Peak-Lockdown","MetroNorth",13294,0.05
2020-05-21,2020,5,21,"Peak-Lockdown","StatenIslandRailway",1069,0.06
2020-05-21,2020,5,21,"Peak-Lockdown","AccessARide",9731,0.33
2020-05-21,2020,5,21,"Peak-Lockdown","BridgesTunnels",585552,0.61
2020-05-22,2020,5,22,"Peak-Lockdown","Subway",633883,0.11
2020-05-22,2020,5,22,"Peak-Lockdown","Bus",16453,0.01
2020-05-22,2020,5,22,"Peak-Lockdown","LIRR",22830,0.07
2020-05-22,2020,5,22,"Peak-Lockdown","MetroNorth",14711,0.05
2020-05-22,2020,5,22,"Peak-Lockdown","StatenIslandRailway",1046,0.06
2020-05-22,2020,5,22,"Peak-Lockdown","AccessARide",9782,0.33
2020-05-22,2020,5,22,"Peak-Lockdown","BridgesTunnels",626983,0.65
2020-05-23,2020,5,23,"Peak-Lockdown","Subway",335830,0.1
2020-05-23,2020,5,23,"Peak-Lockdown","Bus",7186,0.01
2020-05-23,2020,5,23,"Peak-Lockdown","LIRR",10983,0.09
2020-05-23,2020,5,23,"Peak-Lockdown","MetroNorth",7613,0.05
2020-05-23,2020,5,23,"Peak-Lockdown","StatenIslandRailway",420,0.09
2020-05-23,2020,5,23,"Peak-Lockdown","AccessARide",5550,0.32
2020-05-23,2020,5,23,"Peak-Lockdown","BridgesTunnels",394091,0.41
2020-05-24,2020,5,24,"Peak-Lockdown","Subway",320015,0.13
2020-05-24,2020,5,24,"Peak-Lockdown","Bus",6642,0.01
2020-05-24,2020,5,24,"Peak-Lockdown","LIRR",11871,0.12
2020-05-24,2020,5,24,"Peak-Lockdown","MetroNorth",8977,0.09
2020-05-24,2020,5,24,"Peak-Lockdown","StatenIslandRailway",361,0.1
2020-05-24,2020,5,24,"Peak-Lockdown","AccessARide",4117,0.24
2020-05-24,2020,5,24,"Peak-Lockdown","BridgesTunnels",461170,0.54
2020-05-25,2020,5,25,"Peak-Lockdown","Subway",393918,0.16
2020-05-25,2020,5,25,"Peak-Lockdown","Bus",7996,0.01
2020-05-25,2020,5,25,"Peak-Lockdown","LIRR",19321,0.2
2020-05-25,2020,5,25,"Peak-Lockdown","MetroNorth",12982,0.12
2020-05-25,2020,5,25,"Peak-Lockdown","StatenIslandRailway",441,0.13
2020-05-25,2020,5,25,"Peak-Lockdown","AccessARide",5428,0.32
2020-05-25,2020,5,25,"Peak-Lockdown","BridgesTunnels",445015,0.52
2020-05-26,2020,5,26,"Peak-Lockdown","Subway",656766,0.11
2020-05-26,2020,5,26,"Peak-Lockdown","Bus",17819,0.01
2020-05-26,2020,5,26,"Peak-Lockdown","LIRR",26691,0.08
2020-05-26,2020,5,26,"Peak-Lockdown","MetroNorth",14937,0.05
2020-05-26,2020,5,26,"Peak-Lockdown","StatenIslandRailway",1173,0.07
2020-05-26,2020,5,26,"Peak-Lockdown","AccessARide",9875,0.34
2020-05-26,2020,5,26,"Peak-Lockdown","BridgesTunnels",587269,0.61
2020-05-27,2020,5,27,"Peak-Lockdown","Subway",674465,0.12
2020-05-27,2020,5,27,"Peak-Lockdown","Bus",17911,0.01
2020-05-27,2020,5,27,"Peak-Lockdown","LIRR",26483,0.08
2020-05-27,2020,5,27,"Peak-Lockdown","MetroNorth",14432,0.05
2020-05-27,2020,5,27,"Peak-Lockdown","StatenIslandRailway",1240,0.07
2020-05-27,2020,5,27,"Peak-Lockdown","AccessARide",11088,0.38
2020-05-27,2020,5,27,"Peak-Lockdown","BridgesTunnels",601140,0.62
2020-05-28,2020,5,28,"Peak-Lockdown","Subway",658057,0.12
2020-05-28,2020,5,28,"Peak-Lockdown","Bus",17535,0.01
2020-05-28,2020,5,28,"Peak-Lockdown","LIRR",25175,0.08
2020-05-28,2020,5,28,"Peak-Lockdown","MetroNorth",14161,0.05
2020-05-28,2020,5,28,"Peak-Lockdown","StatenIslandRailway",1191,0.07
2020-05-28,2020,5,28,"Peak-Lockdown","AccessARide",10030,0.34
2020-05-28,2020,5,28,"Peak-Lockdown","BridgesTunnels",584628,0.61
2020-05-29,2020,5,29,"Peak-Lockdown","Subway",657259,0.11
2020-05-29,2020,5,29,"Peak-Lockdown","Bus",16378,0.01
2020-05-29,2020,5,29,"Peak-Lockdown","LIRR",25070,0.08
2020-05-29,2020,5,29,"Peak-Lockdown","MetroNorth",15697,0.05
2020-05-29,2020,5,29,"Peak-Lockdown","StatenIslandRailway",1094,0.06
2020-05-29,2020,5,29,"Peak-Lockdown","AccessARide",10185,0.35
2020-05-29,2020,5,29,"Peak-Lockdown","BridgesTunnels",598607,0.62
2020-05-30,2020,5,30,"Peak-Lockdown","Subway",426737,0.13
2020-05-30,2020,5,30,"Peak-Lockdown","Bus",9112,0.01
2020-05-30,2020,5,30,"Peak-Lockdown","LIRR",15557,0.13
2020-05-30,2020,5,30,"Peak-Lockdown","MetroNorth",11003,0.07
2020-05-30,2020,5,30,"Peak-Lockdown","StatenIslandRailway",18,0
2020-05-30,2020,5,30,"Peak-Lockdown","AccessARide",6143,0.35
2020-05-30,2020,5,30,"Peak-Lockdown","BridgesTunnels",537179,0.56
2020-05-31,2020,5,31,"Peak-Lockdown","Subway",344426,0.14
2020-05-31,2020,5,31,"Peak-Lockdown","Bus",6724,0.01
2020-05-31,2020,5,31,"Peak-Lockdown","LIRR",13554,0.14
2020-05-31,2020,5,31,"Peak-Lockdown","MetroNorth",9390,0.09
2020-05-31,2020,5,31,"Peak-Lockdown","StatenIslandRailway",2,0
2020-05-31,2020,5,31,"Peak-Lockdown","AccessARide",4216,0.25
2020-05-31,2020,5,31,"Peak-Lockdown","BridgesTunnels",495487,0.58
2020-06-01,2020,6,1,"Peak-Lockdown","Subway",687162,0.12
2020-06-01,2020,6,1,"Peak-Lockdown","Bus",17833,0.01
2020-06-01,2020,6,1,"Peak-Lockdown","LIRR",34339,0.1
2020-06-01,2020,6,1,"Peak-Lockdown","MetroNorth",16184,0.05
2020-06-01,2020,6,1,"Peak-Lockdown","StatenIslandRailway",1358,0.08
2020-06-01,2020,6,1,"Peak-Lockdown","AccessARide",10760,0.37
2020-06-01,2020,6,1,"Peak-Lockdown","BridgesTunnels",595059,0.61
2020-06-02,2020,6,2,"Peak-Lockdown","Subway",693760,0.12
2020-06-02,2020,6,2,"Peak-Lockdown","Bus",16576,0.01
2020-06-02,2020,6,2,"Peak-Lockdown","LIRR",33769,0.1
2020-06-02,2020,6,2,"Peak-Lockdown","MetroNorth",16294,0.06
2020-06-02,2020,6,2,"Peak-Lockdown","StatenIslandRailway",1516,0.09
2020-06-02,2020,6,2,"Peak-Lockdown","AccessARide",11206,0.38
2020-06-02,2020,6,2,"Peak-Lockdown","BridgesTunnels",579411,0.59
2020-06-03,2020,6,3,"Peak-Lockdown","Subway",681714,0.12
2020-06-03,2020,6,3,"Peak-Lockdown","Bus",17830,0.01
2020-06-03,2020,6,3,"Peak-Lockdown","LIRR",32523,0.1
2020-06-03,2020,6,3,"Peak-Lockdown","MetroNorth",15649,0.05
2020-06-03,2020,6,3,"Peak-Lockdown","StatenIslandRailway",1323,0.08
2020-06-03,2020,6,3,"Peak-Lockdown","AccessARide",11962,0.41
2020-06-03,2020,6,3,"Peak-Lockdown","BridgesTunnels",582624,0.59
2020-06-04,2020,6,4,"Peak-Lockdown","Subway",726672,0.13
2020-06-04,2020,6,4,"Peak-Lockdown","Bus",18538,0.01
2020-06-04,2020,6,4,"Peak-Lockdown","LIRR",29771,0.09
2020-06-04,2020,6,4,"Peak-Lockdown","MetroNorth",17149,0.06
2020-06-04,2020,6,4,"Peak-Lockdown","StatenIslandRailway",1346,0.08
2020-06-04,2020,6,4,"Peak-Lockdown","AccessARide",12000,0.41
2020-06-04,2020,6,4,"Peak-Lockdown","BridgesTunnels",650868,0.66
2020-06-05,2020,6,5,"Peak-Lockdown","Subway",703576,0.13
2020-06-05,2020,6,5,"Peak-Lockdown","Bus",16863,0.01
2020-06-05,2020,6,5,"Peak-Lockdown","LIRR",33482,0.1
2020-06-05,2020,6,5,"Peak-Lockdown","MetroNorth",18065,0.06
2020-06-05,2020,6,5,"Peak-Lockdown","StatenIslandRailway",1249,0.08
2020-06-05,2020,6,5,"Peak-Lockdown","AccessARide",11698,0.4
2020-06-05,2020,6,5,"Peak-Lockdown","BridgesTunnels",643562,0.65
2020-06-06,2020,6,6,"Peak-Lockdown","Subway",464198,0.14
2020-06-06,2020,6,6,"Peak-Lockdown","Bus",8912,0.01
2020-06-06,2020,6,6,"Peak-Lockdown","LIRR",18090,0.15
2020-06-06,2020,6,6,"Peak-Lockdown","MetroNorth",12179,0.08
2020-06-06,2020,6,6,"Peak-Lockdown","StatenIslandRailway",9,0
2020-06-06,2020,6,6,"Peak-Lockdown","AccessARide",6591,0.38
2020-06-06,2020,6,6,"Peak-Lockdown","BridgesTunnels",551793,0.56
2020-06-07,2020,6,7,"Peak-Lockdown","Subway",377990,0.14
2020-06-07,2020,6,7,"Peak-Lockdown","Bus",7579,0.01
2020-06-07,2020,6,7,"Peak-Lockdown","LIRR",16797,0.17
2020-06-07,2020,6,7,"Peak-Lockdown","MetroNorth",11231,0.1
2020-06-07,2020,6,7,"Peak-Lockdown","StatenIslandRailway",95,0.02
2020-06-07,2020,6,7,"Peak-Lockdown","AccessARide",4650,0.26
2020-06-07,2020,6,7,"Peak-Lockdown","BridgesTunnels",538418,0.58
2020-06-08,2020,6,8,"Peak-Lockdown","Subway",804542,0.14
2020-06-08,2020,6,8,"Peak-Lockdown","Bus",25663,0.01
2020-06-08,2020,6,8,"Peak-Lockdown","LIRR",42630,0.13
2020-06-08,2020,6,8,"Peak-Lockdown","MetroNorth",20140,0.07
2020-06-08,2020,6,8,"Peak-Lockdown","StatenIslandRailway",1596,0.1
2020-06-08,2020,6,8,"Peak-Lockdown","AccessARide",11957,0.41
2020-06-08,2020,6,8,"Peak-Lockdown","BridgesTunnels",644829,0.66
2020-06-09,2020,6,9,"Peak-Lockdown","Subway",842306,0.15
2020-06-09,2020,6,9,"Peak-Lockdown","Bus",26247,0.01
2020-06-09,2020,6,9,"Peak-Lockdown","LIRR",42274,0.13
2020-06-09,2020,6,9,"Peak-Lockdown","MetroNorth",19543,0.07
2020-06-09,2020,6,9,"Peak-Lockdown","StatenIslandRailway",1662,0.1
2020-06-09,2020,6,9,"Peak-Lockdown","AccessARide",12869,0.44
2020-06-09,2020,6,9,"Peak-Lockdown","BridgesTunnels",680462,0.69
2020-06-10,2020,6,10,"Peak-Lockdown","Subway",857015,0.15
2020-06-10,2020,6,10,"Peak-Lockdown","Bus",26735,0.01
2020-06-10,2020,6,10,"Peak-Lockdown","LIRR",43083,0.13
2020-06-10,2020,6,10,"Peak-Lockdown","MetroNorth",20517,0.07
2020-06-10,2020,6,10,"Peak-Lockdown","StatenIslandRailway",1767,0.11
2020-06-10,2020,6,10,"Peak-Lockdown","AccessARide",13616,0.46
2020-06-10,2020,6,10,"Peak-Lockdown","BridgesTunnels",680270,0.69
2020-06-11,2020,6,11,"Peak-Lockdown","Subway",818297,0.15
2020-06-11,2020,6,11,"Peak-Lockdown","Bus",24284,0.01
2020-06-11,2020,6,11,"Peak-Lockdown","LIRR",40961,0.12
2020-06-11,2020,6,11,"Peak-Lockdown","MetroNorth",19525,0.07
2020-06-11,2020,6,11,"Peak-Lockdown","StatenIslandRailway",1576,0.1
2020-06-11,2020,6,11,"Peak-Lockdown","AccessARide",12514,0.43
2020-06-11,2020,6,11,"Peak-Lockdown","BridgesTunnels",656695,0.67
2020-06-12,2020,6,12,"Peak-Lockdown","Subway",896658,0.16
